underlying_symbol,quote_datetime,expiration,strike,option_type,underlying_bid,underlying_ask,best_bid,best_ask,trade_price,trade_size,trade_iv,open_interest
SPY,2025-10-20 20:50:01.427237,2027-12-17,435.0,call,671.2081248779297,672.5518848876952,253.95,258.95,254.01,1.0,0.3096153633880615,8.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,440.0,call,671.2081248779297,672.5518848876952,259.08,262.9,259.0,5.0,0.3465031170654296,21.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,445.0,call,671.2081248779297,672.5518848876952,261.03,263.99,261.5,1.0,0.36699546585083004,24.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,450.0,call,671.2081248779297,672.5518848876952,256.86,259.82,248.0,1.0,0.36384455741882327,358.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,455.0,call,671.2081248779297,672.5518848876952,250.58,253.71,248.21,1.0,0.3524845025634765,22.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,460.0,call,671.2081248779297,672.5518848876952,246.12,249.58,243.24,1.0,0.34956247367858884,38.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,465.0,call,671.2081248779297,672.5518848876952,238.46,242.28,233.63,13.0,0.3335103881072998,56.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,470.0,call,671.2081248779297,672.5518848876952,240.31,243.28,234.98,1.0,0.35143928596496576,44.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,475.0,call,671.2081248779297,672.5518848876952,236.21,239.19,235.44,2.0,0.3484257052612304,48.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,480.0,call,671.2081248779297,672.5518848876952,232.13,235.1,224.04,1.0,0.34536634864807125,121.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,485.0,call,671.2081248779297,672.5518848876952,228.06,231.04,223.05,2.0,0.34237565589904784,37.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,490.0,call,671.2081248779297,672.5518848876952,224.01,226.99,215.06,1.0,0.3393925924682617,86.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,495.0,call,671.2081248779297,672.5518848876952,219.98,222.96,216.8,5.0,0.3364324169921875,26.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,500.0,call,671.2081248779297,672.5518848876952,216.0,219.69,217.97,2.0,0.33618827880859375,951.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,505.0,call,671.2081248779297,672.5518848876952,211.97,214.96,202.14,1.0,0.3306036178588867,392.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,510.0,call,671.2081248779297,672.5518848876952,207.99,210.99,203.89,1.0,0.3277273648834229,647.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,515.0,call,671.2081248779297,672.5518848876952,204.04,207.03,195.72,1.0,0.32483585327148434,167.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,520.0,call,671.2081248779297,672.5518848876952,200.1,203.1,199.04,1.0,0.3220053762054442,362.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,525.0,call,671.2081248779297,672.5518848876952,196.18,199.19,188.95,2.0,0.3191901577758788,479.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,530.0,call,671.2081248779297,672.5518848876952,192.29,195.96,190.93,11.0,0.3186027002716064,655.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,535.0,call,671.2081248779297,672.5518848876952,188.43,191.44,189.59,1.0,0.31365127273559573,367.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,540.0,call,671.2081248779297,672.5518848876952,184.69,187.59,179.65,40.0,0.3108818302154541,1256.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,545.0,call,671.2081248779297,672.5518848876952,180.76,183.77,177.65,1.0,0.30816579292297364,330.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,550.0,call,671.2081248779297,672.5518848876952,177.03,179.97,173.3,27.0,0.30544975563049315,951.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,555.0,call,671.2081248779297,672.5518848876952,173.16,176.19,174.34,1.0,0.3027489769744873,677.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,560.0,call,671.2081248779297,672.5518848876952,169.44,173.14,169.75,17.0,0.30225307128906254,1361.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,565.0,call,671.2081248779297,672.5518848876952,165.67,169.35,165.99,1.0,0.2993844476318359,1913.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,570.0,call,671.2081248779297,672.5518848876952,161.95,164.99,163.53,1.0,0.2947381928253173,933.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,575.0,call,671.2081248779297,672.5518848876952,158.25,161.29,152.0,1.0,0.29205267280578606,872.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,580.0,call,671.2081248779297,672.5518848876952,154.57,158.26,156.8,1.0,0.29129355564117426,968.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,585.0,call,671.2081248779297,672.5518848876952,150.92,154.61,150.5,3.0,0.2886194795989989,889.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,590.0,call,671.2081248779297,672.5518848876952,147.28,150.97,147.39,2.0,0.2859110716247558,1835.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,595.0,call,671.2081248779297,672.5518848876952,143.67,147.41,145.05,4.0,0.283374323310852,3132.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,600.0,call,671.2081248779297,672.5518848876952,140.15,143.79,141.73,9.0,0.2806010661315917,5195.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,605.0,call,671.2081248779297,672.5518848876952,136.54,140.24,133.53,11.0,0.27796895133972166,2480.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,610.0,call,671.2081248779297,672.5518848876952,133.12,136.71,134.33,9.0,0.27532157791137696,1955.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,615.0,call,671.2081248779297,672.5518848876952,129.52,132.6,126.08,15.0,0.2710033837890625,338.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,620.0,call,671.2081248779297,672.5518848876952,126.05,129.75,125.72,3.0,0.27011456821441654,952.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,625.0,call,671.2081248779297,672.5518848876952,122.61,126.31,125.52,4.0,0.2675167853546143,772.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,630.0,call,671.2081248779297,672.5518848876952,119.2,122.24,121.5,3.0,0.2631451860046387,1301.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,635.0,call,671.2081248779297,672.5518848876952,115.82,119.49,117.14,2.0,0.262275443725586,1160.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,640.0,call,671.2081248779297,672.5518848876952,112.47,115.58,114.03,1.0,0.2582090171051026,885.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,645.0,call,671.2081248779297,672.5518848876952,109.15,112.74,110.82,2.0,0.25693110630035404,2177.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,650.0,call,671.2081248779297,672.5518848876952,105.87,109.39,106.93,16.0,0.25421506900787355,2558.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,655.0,call,671.2081248779297,672.5518848876952,102.59,105.98,102.61,1.0,0.25126633750915517,2549.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,660.0,call,671.2081248779297,672.5518848876952,99.35,102.65,100.24,9.0,0.24845111907958983,1612.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,665.0,call,671.2081248779297,672.5518848876952,96.14,97.99,96.82,2.0,0.24210734096527098,1659.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,670.0,call,671.2081248779297,672.5518848876952,92.97,94.98,94.7,75.0,0.2399749465179443,1087.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,675.0,call,671.2081248779297,672.5518848876952,89.82,92.52,92.5,10.0,0.23916623878479001,352.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,680.0,call,671.2081248779297,672.5518848876952,86.71,89.12,88.19,7.0,0.2358513000106811,204.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,685.0,call,671.2081248779297,672.5518848876952,84.75,86.01,81.39,20.0,0.23318866794586185,246.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,690.0,call,671.2081248779297,672.5518848876952,80.61,83.09,81.07,6.0,0.23091894577026367,285.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,695.0,call,671.2081248779297,672.5518848876952,77.63,80.58,75.94,8.0,0.22959907371520996,195.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,700.0,call,671.2081248779297,672.5518848876952,74.73,77.07,76.5,8.0,0.22563945755004883,6044.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,705.0,call,671.2081248779297,672.5518848876952,71.83,74.93,69.91,5.0,0.22505962936401364,326.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,710.0,call,671.2081248779297,672.5518848876952,69.0,72.03,68.65,10.0,0.2224465878677368,299.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,715.0,call,671.2081248779297,672.5518848876952,66.19,69.21,61.39,9.0,0.21993272750854487,893.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,720.0,call,671.2081248779297,672.5518848876952,64.86,65.14,61.8,1.0,0.21413826030731198,451.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,725.0,call,671.2081248779297,672.5518848876952,62.22,62.51,61.6,2.0,0.2118876114273071,278.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,730.0,call,671.2081248779297,672.5518848876952,59.54,59.82,59.37,16.0,0.20936993640899654,1289.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,735.0,call,671.2081248779297,672.5518848876952,57.01,57.29,56.26,2.0,0.20714217548370362,705.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,740.0,call,671.2081248779297,672.5518848876952,54.46,54.73,52.0,1.0,0.20471986694335934,999.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,745.0,call,671.2081248779297,672.5518848876952,52.01,52.27,48.23,1.0,0.20243107147216793,219.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,750.0,call,671.2081248779297,672.5518848876952,49.6,49.86,49.33,4.0,0.2001460906600952,1749.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,755.0,call,671.2081248779297,672.5518848876952,47.26,47.54,47.64,1.0,0.19796792030334473,445.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,760.0,call,671.2081248779297,672.5518848876952,44.96,45.22,45.24,12.0,0.19565623687744144,517.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,765.0,call,671.2081248779297,672.5518848876952,42.79,43.04,40.8,11.0,0.1935772476577759,409.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,770.0,call,671.2081248779297,672.5518848876952,40.61,40.87,40.93,4.0,0.1913914479827881,353.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,775.0,call,671.2081248779297,672.5518848876952,38.52,38.77,38.1,4.0,0.18925142421722413,1455.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,780.0,call,671.2081248779297,672.5518848876952,36.55,36.76,36.87,3.0,0.18721058158874512,188.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,785.0,call,671.2081248779297,672.5518848876952,34.56,34.8,31.44,2.0,0.18516592430114745,517.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,790.0,call,671.2081248779297,672.5518848876952,32.71,32.95,30.32,5.0,0.18327766803741452,868.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,795.0,call,671.2081248779297,672.5518848876952,30.93,31.16,31.3,5.0,0.18141229972839354,1650.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,800.0,call,671.2081248779297,672.5518848876952,29.16,29.38,29.39,21.0,0.179421047668457,4491.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,805.0,call,671.2081248779297,672.5518848876952,27.52,27.74,25.24,96.0,0.17768156311035155,441.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,810.0,call,671.2081248779297,672.5518848876952,25.93,26.14,26.12,46.0,0.17590393196105958,519.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,815.0,call,671.2081248779297,672.5518848876952,24.4,24.62,24.55,10.0,0.17421022331237795,373.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,820.0,call,671.2081248779297,672.5518848876952,22.96,23.18,23.1,6.0,0.17260806648254398,514.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,825.0,call,671.2081248779297,672.5518848876952,21.55,21.76,21.72,6.0,0.17090672851562502,382.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,830.0,call,671.2081248779297,672.5518848876952,20.26,20.47,19.74,101.0,0.16946478736877443,1592.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,835.0,call,671.2081248779297,672.5518848876952,19.01,19.21,16.93,5.0,0.16796181167602542,208.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,840.0,call,671.2081248779297,672.5518848876952,17.83,18.03,16.95,1.0,0.1665656464385987,248.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,845.0,call,671.2081248779297,672.5518848876952,16.72,16.91,15.25,2.0,0.16521907176971434,288.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,850.0,call,671.2081248779297,672.5518848876952,15.63,15.83,15.53,438.0,0.1638496091461182,2011.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,855.0,call,671.2081248779297,672.5518848876952,14.65,14.84,14.59,3.0,0.16265180618286135,170.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,860.0,call,671.2081248779297,672.5518848876952,13.73,13.89,13.49,2.0,0.16144637390136718,154.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,865.0,call,671.2081248779297,672.5518848876952,12.8,12.98,12.95,2.0,0.16023331230163576,75.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,870.0,call,671.2081248779297,672.5518848876952,11.99,12.17,12.17,3.0,0.15926438888549804,753.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,875.0,call,671.2081248779297,672.5518848876952,11.17,11.35,9.7,51.0,0.15809710319519044,116.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,880.0,call,671.2081248779297,672.5518848876952,10.46,10.63,10.59,1.0,0.1571968436431885,509.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,885.0,call,671.2081248779297,672.5518848876952,9.77,9.93,9.87,1.0,0.1562431788635254,63.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,890.0,call,671.2081248779297,672.5518848876952,9.11,9.27,9.03,1.0,0.15531240203857422,205.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,895.0,call,671.2081248779297,672.5518848876952,8.51,8.66,7.4,51.0,0.1544655477142334,470.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,900.0,call,671.2081248779297,672.5518848876952,7.94,8.09,8.1,190.0,0.15367209861755374,7639.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,905.0,call,671.2081248779297,672.5518848876952,7.41,7.56,7.1,2.0,0.15293968406677252,188.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,910.0,call,671.2081248779297,672.5518848876952,6.93,7.06,6.76,2.0,0.15222252815246584,485.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,915.0,call,671.2081248779297,672.5518848876952,6.45,6.58,6.15,3.0,0.15147485496521,2602.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,920.0,call,671.2081248779297,672.5518848876952,6.04,6.17,5.55,1.0,0.15099420791625984,31.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,925.0,call,671.2081248779297,672.5518848876952,5.63,5.76,5.3,1.0,0.1503762331390381,356.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,930.0,call,671.2081248779297,672.5518848876952,5.26,5.38,5.08,1.0,0.14981929290771484,40.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,935.0,call,671.2081248779297,672.5518848876952,4.93,5.05,5.01,1.0,0.14945308563232423,606.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,940.0,call,671.2081248779297,672.5518848876952,4.61,4.72,4.9,2.0,0.14896480926513672,56.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,945.0,call,671.2081248779297,672.5518848876952,4.31,4.41,3.9,1.0,0.14849942085266113,14.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,950.0,call,671.2081248779297,672.5518848876952,4.04,4.14,4.02,5.0,0.14820187744140628,567.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,955.0,call,671.2081248779297,672.5518848876952,3.78,3.87,3.55,1.0,0.14780515289306645,675.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,960.0,call,671.2081248779297,672.5518848876952,3.54,3.63,3.01,1.0,0.14751523880004885,11.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,965.0,call,671.2081248779297,672.5518848876952,3.33,3.42,3.09,5.0,0.14737791107177733,11.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,970.0,call,671.2081248779297,672.5518848876952,3.11,3.2,2.92,3.0,0.14705747970581057,967.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,975.0,call,671.2081248779297,672.5518848876952,2.92,3.01,2.74,1.0,0.14688963470458982,13.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,980.0,call,671.2081248779297,672.5518848876952,2.76,2.83,2.77,4.0,0.14673704833984375,166.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,985.0,call,671.2081248779297,672.5518848876952,2.59,2.67,2.62,7.0,0.1466760137939453,39.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,990.0,call,671.2081248779297,672.5518848876952,2.43,2.51,2.37,1.0,0.14652342742919922,284.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,995.0,call,671.2081248779297,672.5518848876952,2.3,2.38,2.31,5.0,0.14661497924804687,114.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,1000.0,call,671.2081248779297,672.5518848876952,2.17,2.24,2.25,12.0,0.14652342742919922,5880.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,1005.0,call,671.2081248779297,672.5518848876952,2.05,2.12,2.1,54.0,0.14655394470214844,773.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,200.0,put,671.2081248779297,672.5518848876952,1.75,1.78,1.77,15.0,0.4107724938964844,1405.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,205.0,put,671.2081248779297,672.5518848876952,1.84,1.88,1.76,1.0,0.4063780065917969,12.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,210.0,put,671.2081248779297,672.5518848876952,1.93,1.97,1.94,2.0,0.40155627746582034,27.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,215.0,put,671.2081248779297,672.5518848876952,2.03,2.07,2.06,1.0,0.3971007556152344,42.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,220.0,put,671.2081248779297,672.5518848876952,2.13,2.17,2.57,28.0,0.39264523376464844,43.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,225.0,put,671.2081248779297,672.5518848876952,2.23,2.28,2.37,2.0,0.38843385009765624,595.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,230.0,put,671.2081248779297,672.5518848876952,2.34,2.38,2.8,2.0,0.3839172937011719,65.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,235.0,put,671.2081248779297,672.5518848876952,2.45,2.49,2.64,4.0,0.37964487548828124,55.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,240.0,put,671.2081248779297,672.5518848876952,2.56,2.61,2.79,4.0,0.37567763000488286,297.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,245.0,put,671.2081248779297,672.5518848876952,2.68,2.73,2.89,2.0,0.37161883270263674,107.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,250.0,put,671.2081248779297,672.5518848876952,2.8,2.84,3.03,2.0,0.3673158972167969,245.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,255.0,put,671.2081248779297,672.5518848876952,2.93,2.97,2.81,1.0,0.3634707208251954,197.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,260.0,put,671.2081248779297,672.5518848876952,3.05,3.1,3.06,1.0,0.3595950271606445,90.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,265.0,put,671.2081248779297,672.5518848876952,3.19,3.23,3.62,1.0,0.3556582989501953,85.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,270.0,put,671.2081248779297,672.5518848876952,3.31,3.36,3.24,1.0,0.3517520880126953,1208.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,275.0,put,671.2081248779297,672.5518848876952,3.45,3.5,3.9,1.0,0.34799846343994134,226.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,280.0,put,671.2081248779297,672.5518848876952,3.6,3.64,3.62,5.0,0.34421432159423826,758.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,285.0,put,671.2081248779297,672.5518848876952,3.73,3.79,4.28,1.0,0.34058276611328125,47.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,290.0,put,671.2081248779297,672.5518848876952,3.9,3.94,4.4,1.0,0.336920693359375,37.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,295.0,put,671.2081248779297,672.5518848876952,4.05,4.11,4.31,1.0,0.3335943106079102,469.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,300.0,put,671.2081248779297,672.5518848876952,4.2,4.26,4.19,21.0,0.3298712033081054,658.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,305.0,put,671.2081248779297,672.5518848876952,4.38,4.44,4.48,5.0,0.32660585510253903,56.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,310.0,put,671.2081248779297,672.5518848876952,0.0,0.0,4.56,5.0,0.12500875,39.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,315.0,put,671.2081248779297,672.5518848876952,4.72,4.78,5.12,3.0,0.31964791687011707,153.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,320.0,put,671.2081248779297,672.5518848876952,4.91,4.96,5.69,5.0,0.3162604995727538,77.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,325.0,put,671.2081248779297,672.5518848876952,5.1,5.16,5.61,1.0,0.31310196182250977,186.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,330.0,put,671.2081248779297,672.5518848876952,5.29,5.36,6.1,5.0,0.3099129067993164,161.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,335.0,put,671.2081248779297,672.5518848876952,5.49,5.56,6.26,1.0,0.30667807586669915,135.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,340.0,put,671.2081248779297,672.5518848876952,5.71,5.78,5.75,3.0,0.3036263485717773,6156.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,345.0,put,671.2081248779297,672.5518848876952,5.92,5.99,5.87,4200.0,0.3004220349121094,4209.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,350.0,put,671.2081248779297,672.5518848876952,6.15,6.22,6.2,42.0,0.29741608352661125,7512.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,355.0,put,671.2081248779297,672.5518848876952,6.38,6.45,6.44,1.0,0.29434909759521477,265.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,360.0,put,671.2081248779297,672.5518848876952,6.63,6.7,6.75,1.0,0.29146521530151354,6113.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,365.0,put,671.2081248779297,672.5518848876952,6.88,6.96,8.12,20.0,0.28861185028076164,300.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,370.0,put,671.2081248779297,672.5518848876952,7.14,7.23,7.19,23.0,0.2858042611694336,3582.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,375.0,put,671.2081248779297,672.5518848876952,7.41,7.49,8.56,35.0,0.28285934432983395,131.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,380.0,put,671.2081248779297,672.5518848876952,7.7,7.78,8.41,10.0,0.2801433070373534,3506.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,385.0,put,671.2081248779297,672.5518848876952,7.99,8.08,8.68,1.0,0.27744252838134764,88.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,390.0,put,671.2081248779297,672.5518848876952,8.29,8.38,8.28,23.0,0.2746959738159179,300.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,395.0,put,671.2081248779297,672.5518848876952,8.61,8.7,9.59,2.0,0.2720562297058105,167.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,400.0,put,671.2081248779297,672.5518848876952,8.94,9.03,9.02,6.0,0.2694317442321777,9744.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,405.0,put,671.2081248779297,672.5518848876952,9.28,9.38,9.24,1.0,0.26689881057739256,485.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,410.0,put,671.2081248779297,672.5518848876952,9.64,9.74,10.33,1.0,0.26438113555908205,347.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,415.0,put,671.2081248779297,672.5518848876952,9.99,10.09,11.61,1.0,0.2617261328125,204.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,420.0,put,671.2081248779297,672.5518848876952,10.38,10.48,12.25,2.0,0.2593000096130372,795.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,425.0,put,671.2081248779297,672.5518848876952,10.78,10.87,11.24,2.0,0.25679759323120116,679.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,430.0,put,671.2081248779297,672.5518848876952,11.18,11.28,13.3,150.0,0.2543562113952637,462.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,435.0,put,671.2081248779297,672.5518848876952,11.59,11.71,12.7,1.0,0.2519911227416992,153.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,440.0,put,671.2081248779297,672.5518848876952,12.02,12.15,12.19,5.0,0.24961077545166016,1743.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,445.0,put,671.2081248779297,672.5518848876952,12.48,12.61,13.7,1.0,0.2472838333892822,630.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,450.0,put,671.2081248779297,672.5518848876952,12.95,13.07,13.02,31.0,0.24488059814453128,9139.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,455.0,put,671.2081248779297,672.5518848876952,13.43,13.56,13.69,1.0,0.2425841733551025,1117.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,460.0,put,671.2081248779297,672.5518848876952,13.92,14.06,16.25,1.0,0.2402724899291992,12321.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,465.0,put,671.2081248779297,672.5518848876952,14.44,14.57,17.02,36.0,0.23793791854858393,1019.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,470.0,put,671.2081248779297,672.5518848876952,14.97,15.1,15.97,1.0,0.23563386444091794,400.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,475.0,put,671.2081248779297,672.5518848876952,15.5,15.65,15.52,1.0,0.23336032760620118,815.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,480.0,put,671.2081248779297,672.5518848876952,16.07,16.21,16.69,3.0,0.2310639028167725,4928.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,485.0,put,671.2081248779297,672.5518848876952,16.65,16.8,16.75,1.0,0.22884377120971683,490.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,490.0,put,671.2081248779297,672.5518848876952,17.26,17.42,17.65,2.0,0.22667704483032225,672.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,495.0,put,671.2081248779297,672.5518848876952,17.87,18.03,20.84,9.0,0.22438824935913082,1145.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,500.0,put,671.2081248779297,672.5518848876952,18.51,18.68,18.5,60.0,0.22220626434326168,14455.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,505.0,put,671.2081248779297,672.5518848876952,19.17,19.34,22.0,1.0,0.219986132736206,519.0
SPY,2025-10-20 20:50:01.427237,2027-12-17,510.0,put,671.2081248779297,672.5518848876952,19.85,20.03,21.5,10.0,0.2178194063568115,1572.0
